User Name,Review,Rating,Date of Review,Review Id,reviewCreatedVersion
A Google user,Like the app. The position handling has to be fixed. I run android 10. The only way to remove the position icon is to block background positioning. It seems that the app maker doesn't know what they are doing. This works on other applications.,1,08-09-2019,f940d6dc-3b5c-4a90-9237-f14762a327ac,1.0.2
A Google user,Great application with friendly people online and quick help from ambulance staff and they were also friendly and they give my son quick help thanks for everyone especially for kalmar hospital staff wish you all the best 🌷🌷🌷🌷🌷,5,05-09-2019,1a3bace3-9156-457a-b70e-7bc15732771b,1.0.2
A Google user,"Dislike that the app has GPS active all the time, it should only be necessary when making a call. Other times, positioning via NETWORK_PROVIDER should be quite sufficient.",2,02-09-2019,95740661-9953-4d32-b8ed-9d3f7f61374e,1.0.1
A Google user,"You can't have an app that constantly reads gps, and besides, you don't know if it reports your movements to some big brother in an Orwellian way. I can have an app that does this when something happened, not for preventive purposes",1,02-09-2019,60fd445c-2188-48f6-b87f-0cffa19df8f5,1.0.1
A Google user,Fantastic app but the constant GPS is draining battery like crazy.,3,02-09-2019,b7021b74-2676-48a9-b7ab-1ca3d3c07c14,1.0.1
A Google user,Good idea. But my battery can't handle the app. It draws too much.,1,31-08-2019,c32d5d7a-5185-490f-99e2-5430f69e218c,1.0.1
A Google user,Good idea but had to uninstall because the app is draining the battery on the phone.,2,31-08-2019,09247c33-8201-492c-afcf-408b54d4ede0,1.0.1
A Google user,Good idea. Poor execution. I don't want a constant notification for the app.,2,31-08-2019,b829bc50-958f-4db4-a0b5-33a9eb76e0f1,1.0.1
A Google user,"I wish that there was a function where you could att favorite locations i.e if you wanna keep track of your cottage and it's surroundings when you're not there. The GPS notification is extremely verbose and honestly annoying that it's constantly there. The information resources are little bit lacking and should be improved. It would be nice if you by yourself could set the radius that's interesting instead of basing it on the incidents character only. If you live in a very dense area you will get much more notifications, some that are not really relevant for you. If there are reports of issues that have been removed the notification should be shared instead of you opening a notification that leads nowhere. It's a good start but it needs to be refined and innovated.",3,30-08-2019,29da5fad-f1f9-42bb-947a-18d99b6bdfc3,1.0.1
A Google user,Good idea but let's deactivate that the app constantly uses GPS positioning.,2,29-08-2019,096f07dc-b405-4cda-88ed-71be021a75c4,1.0.1
A Google user,Good idea but searches for position even if you don't have the app running. Drains a lot of battery and shows an annoying notification constantly.,3,29-08-2019,593a19c0-dc35-4270-bd52-4cfe544a6b85,1.0.1
A Google user,"Good concept. But why not check for GPS once an hour? Uninstalled because it constantly takes your GPS point resulting in very high battery usage. If you press start the app, of course, then it can use your location at all times.. If it is urgent information about e.g. a fire or the like, everyone who has been around there in the last hour gets the information?",1,29-08-2019,7ffed64b-02e3-4758-9ddd-651cac39e4b8,1.0.1
A Google user,"Great idea, but drains the battery in no time when the GPS is constantly on. Would be better if the app checks position max. once per hour and of course when you call.",2,28-08-2019,31ce3a1c-6b18-4ef5-9469-795f01413d0c,1.0.1
A Google user,"Undeveloped. Feels like a prototype. Gives strange, permanent, info on the mobile's status line. When you enter an area, historical events appear as current events. The quality of the app thus corresponds to the quality of SOS Alarm's daily operation. Please make sure that foreign numbers can be registered! Right now the app claims that the number is too long, but it needs to be that long to include the area code. In addition, Finnish numbers are generally longer than Swedish, for example.",1,28-08-2019,7c494054-97b8-422d-8abd-9f8ca192b1df,1.0.1
A Google user,"GPS on all the time? Ok app, would get a 'very good' rating if GPS only turns on when you start the app. If you leave it, the GPS should be turned off. I am uninstalling…",4,28-08-2019,35eddd5a-df0d-4555-9280-bc1b77df9630,1.0.1
A Google user,"Can't get the app. It sent a very diffuse SMS with only the text ""Shared via SOS Alarm"" + link to Google Maps and relative's position. It created quite a panic! Now it was a false alarm. But it was not clear in any way how to interpret it or react! Unnecessary if we had called you and sent out the Ambulance, police, etc. when my relative did not answer the phone. Now we were luckily relatively close. These functions must be spot-proof & clear. Otherwise you'll get a lot of extra false alarms.",2,27-08-2019,5a23b069-b546-4577-8268-96275938ece0,1.0.1
A Google user,"Good concept, but the app has reduced my battery life from 2 days of sparing use to barely a day of sparing use. Will come back when you have refined and optimized resources such as the use of GPS!",2,27-08-2019,42fe20dd-4fc0-471a-8bbc-108347ea38df,1.0.1
A Google user,Good idea but having a constant notification for an app I will probably never use sharply disappears. Uninstall.,2,27-08-2019,9157b568-f301-49a8-98c8-8598206540f3,1.0.1
A Google user,"Agree with other users. Based on the responses to comments here, the developer is extremely arrogant and should be fired. Probably just trying to cover his own back in fear that it will be discovered that he is incompetent and has overpriced the work to the taxpayers somewhat grotesquely. What's more, it can't be wishlisted as a reminder for future installation if one day it gets fixed.. because that's how the Play Store works. So now it is completely forgotten after the uninstall which was necessary.. for me and others!",2,27-08-2019,df2b88c9-5111-4a56-aae9-a8f6546eee30,1.0.1
A Google user,Good thing but don't want a permanent notification on the phone so uninstalled again,1,27-08-2019,e0d7d605-49a8-4b1b-b954-cb5aa190811c,1.0.1
A Google user,"Very good idea, really badly made. Battery hog for no good reason (approximate location is available without using GPS). Constant notification that its using GPS that can't be turned off without blocking notifications from the app. ""Needs"" to use loud alarm in silent mode (no good information when or why). Will uninstall again. Maybe try a beta test before releasing something that will be uninstalled at once?",3,27-08-2019,d1396cf4-42fd-444d-81f5-8b5a9b581a63,1.0.1
A Google user,"Does Sweden need to consume more electricity or not? Absolutely insane that the GPS is running all the time. If you choose not to receive any notifications, there should be no reason whatsoever to share the position until you use the app.",1,27-08-2019,aa0d01a7-1505-4b27-95d7-4d1a73ae3626,1.0.1
A Google user,"Easy to use application but just like many others have written, it is completely unacceptable that it should lie and check GPS position in the background continuously! There should be settings in the app to ""choose"" what kind of service the app should offer (full service but with GPS always active or stripped down with GPS only on when the app is open). This is not only a battery problem, but also an integrity problem!",1,27-08-2019,4b345a5c-064d-4513-8c0a-6c922df02c3b,1.0.1
A Google user,"Good aim, but using the GPS ALL THE TIME isn't necessary, is it? Poll the position once every or every two hours or similar instead, and when you call of course. Certainly saves a lot of battery and frustration for us users.",2,27-08-2019,c28c13ae-1d27-4162-8417-45cbd0e7406e,1.0.1
A Google user,Unfortunately a disappointment. It is not reasonable that the app should have GPS permission and also be switched on all the time. Also not sure that I will remember to use the app when there is an emergency but will probably dial 112 as usual. It would have been better if it would have been possible to supplement with a regular text message to SOS (without pre-registration) containing the position because it would have been a simple technical solution and all phones have that function. Also would have enabled pictures of perpetrators or damage status.,2,27-08-2019,4bfe6da4-fae3-4fb2-91c5-c225c226df67,1.0.1
A Google user,"Nice app that seems to do what it's supposed to. However, annoying with a GPS notice and seems to draw significantly with battery. With these two things I have a hard time recommending it to people near and around me as they would have a problem with this and probably uninstall the app. This should be an app that is not seen or noticed and hopefully never used.",1,27-08-2019,d42a6bfd-834c-4bf2-81f9-8811e68c83a6,1.0.1
A Google user,"Good idea but as previous comments say, each user should of course be able to choose whether the GPS position should be on all the time or only when opening the app. I saw a comment about why, but if people uninstall the app because you don't want GPS positioning running all the time, you also lose the function with GPS position when you call. Uninstalling this app now because of this.",4,27-08-2019,b532a482-7e0e-45dc-8be0-0e5bcc69a073,1.0.1
A Google user,"Getting ""no internal connection"" message even though I'm online. Not so trusting...",3,27-08-2019,ee3758f8-32aa-48c6-9822-5b36421c84d5,1.0.1
A Google user,"The app does exactly what it is supposed to do. There is always room for improvement; such as filters for which notifications you want to be woken up in the middle of the night by, and perhaps geographical areas you are interested in VMA from. This can be found in the Crisis Information app from MSB.",2,26-08-2019,ddcc5932-e898-4738-a3ad-7001b15a0df5,1.0.1
A Google user,The GPS notification is a show stopper. Uninstalling.,4,26-08-2019,fe7c0644-ffc8-41f7-a2cc-6e26bfadbbab,1.0.1
A Google user,Don't need a foreground service + icon to do this. Are there low power ways to get positions as background that will work well for this app's function.,2,26-08-2019,0d91f7bf-f301-438c-9751-9d3db04d236c,1.0.1
A Google user,Same as all the other comments. This thing about lying and sucking on the GPS in the background is wrong. Must have come up in user tests or some form of MVP/proof of concept test. Will be thrown away. Feel free to interpret the information when you have rebuilt the app. Sees that several of the older generation can then get the tip about installing this.,2,26-08-2019,0c5ff738-0afe-4216-a417-0b2f25901981,1.0.1
A Google user,It would be good if you could register several phone numbers so that we with dual SIMs don't have to think about which number we call from when we call 112.,2,26-08-2019,15836594-bd40-4571-b152-5ff24b368faf,1.0.1
A Google user,"Good app but the the constant GPS notification that cannot be removed is extremely annoying. If you want people to use your app, I suggest that you make it so that you can turn off the GPS notification or only use GPS when the app is open. Edit: I like the app but won't have it installed as long as it has a permanent GPS notification.",4,26-08-2019,4f74a3be-32be-4124-8663-5a2abefcd2f7,1.0.1
A Google user,"The app is now the number five battery drainer on my phone, even though I haven't even opened it since I started measuring. The camera app I've actually used is in sixth place. It's unacceptable for an app you hope to never have to use, and I haven't even mentioned the annoying notification. If you are uninterested in local events like me, there is no reason for the app to update position until I open it. Do again do right. I uninstall so long.",3,26-08-2019,07f300cc-f065-478b-9827-a4bc9fa7b0ed,1.0.1
A Google user,Why is the GPS active all the time? The position should be enough to pick up when the app is opened?,1,26-08-2019,de5e99ce-4083-41da-8c9f-6cd5179a943c,1.0.1
A Google user,Agree with the previous individual regarding the app lying and checking the position constantly. It should be enough to check the last position logged by Google Services or only a few times/h. Constantly checking position is quite annoying...,2,26-08-2019,93ef69d3-6f77-4827-a427-0140f81d3efe,1.0.1
A Google user,"The app seems capable. Unfortunately, it falls away for me because it is not possible to choose if the gps should be used continuously, which consumes a lot of battery.",3,26-08-2019,243ccaa9-63ed-4b10-88db-5feb56d2755a,1.0.1
A Google user,"Damn idea, really hope it will help. But you must have been able to predict that people will be incredibly disturbed by a constant GPS notice. Must be improved, or let users turn off the constant check and only check when calling or having the app in focus. Will be an uninstall, hopefully come back later.",4,26-08-2019,3290f73f-a0a9-4790-8936-f6f42a32e4e2,1.0.1
A Google user,"Clarification: I am a developer myself and am aware of the platform requirements you mention. What I mean is that it is unnecessary to keep that connection (which requires notification) active all the time. You can start it only during phone calls (e.g.) so it is much more gentle on the battery and you avoid a permanent notification. Good idea for an app, but I don't want a notification all the time. You should be able to throw up a notification that keeps the location service running only during calls, there is no reason to keep that service running all the time.",2,26-08-2019,8218861a-a3ef-403d-9a75-48db6fcde968,1.0.1
A Google user,Good app that increases security. I miss a widget for the home screen.,2,26-08-2019,e5a1dcdb-a0c8-4dfc-b3cc-4c38b0131cd8,1.0.1
A Google user,"Great potential, but totally unacceptable with a permanent positioning notification. Update: Changing to one star due to the response. Other apps don't have this problem with positioning.",4,26-08-2019,02c8a4f0-75b6-4ad8-a4ac-1956167b2710,1.0.1
A Google user,"Good app and initiative in itself, but had to uninstall because the app constantly searches for GPS, which not only restricts privacy but also drains battery. Maybe install again if an update fixes this.",1,26-08-2019,9ed5490c-0325-4ea5-abf6-44fbc609c289,1.0.1
A Google user,"Always on GPS, not just when needed",3,26-08-2019,2edb6ca3-a86f-4810-9298-2866be40f109,1.0.1
A Google user,"Good initiative, but wouldn't it be smarter to make a ""dialer app"" with hotkeys for the various emergency numbers? Now there is a risk of forgetting to use the app in the stress of a crisis. If you instead always use it when calling, it becomes natural to press an emergency button instead. Think how it was on old payphones, a button has to be held down for a few seconds before it rings.",1,26-08-2019,57e08f1f-65a0-4ba5-90f3-490aafd9062c,1.0.1
A Google user,"Very good idea but room for improvement. The app constantly checks GPS position, something that can be seen as both privacy-infringing and drains extra battery, a setting where you can turn off this checking in the background would be good.",4,26-08-2019,de029bb7-5921-463a-9865-538bc74d2d3f,1.0.1
A Google user,"Good idea with the app, but why does it place a permanent notice that GPS is active? Both disturbing with the notification that does not go away and very ineffective if it is true that the app is constantly searching for position.",3,26-08-2019,f4ef9a0b-d151-4f82-90c1-af18663d74ec,1.0.1
A Google user,"Very good app and information. However, there is potential to include more telephone numbers in the list, e.g. the poison information centre.",2,26-08-2019,6dde6fb1-c2f8-44f1-86f5-45f9cb817c4c,1.0.1
A Google user,Why there's no English version? The idea is helping people to get the info or need ASAP but it kinda loses the idea if people need to translate it first!,4,26-08-2019,869609d9-a6ae-49b5-b6f8-6630e562a20c,1.0.1
JJ_84,"It was fine to call through the program, but the positioning does not work as it should. Gave wrong location information.",3,2016-01-18,,
Yulmur,"Really, this location should be on all the time to work during an emergency call. However, this consumes the battery considerably, so it should not be kept on. In the moment of emergency, in a state of shock, the positioning did not work for this reason, and on top of that, I advised the fire department in the wrong direction. Fortunately, passers-by quickly corrected the situation and we got the right direction to the emergency center.

I wish the positioning would work when using the application.",3,2019-05-26,,
Olli 12345,"A clear and well-functioning application! Thank you !

NOTE EVERYONE: Despite the wording of the settings, positioning is NOT on all the time! Only the always selection is so that the positioning would work when an emergency call is in progress!",5,2016-02-16,,
samikki,"The call is successful through the application. The location has not been tested as such an emergency has not occurred yet.

For those who want a ""not in the background"" option for location, have you realized that during an emergency call, the application moves to the background when the phone application becomes active? Then even positioning wouldn't work if it was prohibited in the background.

The battery consumption caused by the application can be monitored under ""Battery"" in the settings. From there you can clearly see that this application does not consume the battery. If you have tested the program, you will naturally see a small amount of use there. Under normal circumstances, an unused application does not consume the battery at all.",4,2016-04-11,,
Keksimonsteri,"For some reason, the push notification notification cannot be found anywhere in the application, and it does not open when the notification is tapped. Wouldn't it be good to have them readable somewhere, if it is swept away from the notification center?

In addition, the order of the announcements on the announcements tab is somehow random, and you can't rearrange them. Wouldn't it be nice to have the latest ones at the top right away?",3,2021-01-26,,
Henkka V.,"iOS 12 and later versions support sending location information during an emergency call anyway, so the only significant additional benefit of this app is receiving local emergency notifications. For that, however, the application requires unrestricted access to the GPS location, which it also uses diligently (at the expense of the battery). More harm than good, in my opinion.",2,2020-01-29,,
Virittäjä,"Location is of course a great thing and in many cases it helps a lot, but the application could also have the user's basic information.

Locating to an apartment building with a business connection does not yet lead to/bring the emergency services there.

Similarly, there could be a place for information about the user's basic illnesses and medications, so that the emergency center would immediately have all the relevant information available.",4,2016-02-11,,
Harmin paikka,I wondered for a couple of days why the iPhone 7's battery is dwindling at a tremendous rate. Then I checked the situation in the battery settings and I was surprised: the 112 application has been running in the background for more than 20 hours during the day and has consumed 65% of the battery's energy. This error must be corrected!,2,2019-11-24,,
Digipoju,"The iOS interface could be used for danger notifications, so that the notifications are received even when the phone is on silent/do not disturb mode.

There is also iOS's own interface for locating emergency calls, so this application is useless in that sense as well.",2,2022-02-11,,
Tontuu,"Guide Tampere's Sokohotelli as the nearest defibrillator in Turku. Otherwise, absolutely great!",4,2021-08-29,,
mcjori,"but the ads are mostly irrelevant. Push notification for every service interruption and traffic bulletin 100km away? As a rule of thumb, 112 messages should only be about critical, pressing matters.",2,2021-02-22,,
Kivakaveri,"Despite previous evaluations, the application does consume battery in the background. This obviously depends on how much you move during the day. On some days, there has been 40 min of background activity. and then sometimes only 2 min. Could it be because of those ""local notices"" that you have to apply for them again in each location? The consumption is still not massive, but there are apps with similar features that don't use the battery that much.",3,2019-04-27,,
Skuattis,"Same problem as others, the app is active in the background almost all the time and has become the biggest battery consumer along with heavy games. Forced to limit location rights",2,2020-02-02,,
javitutole,"Location always on?! The battery runs out of this. Before the hazard notice flashing, positioning was on, only when using the App... They ruined a handy app with this flashing?! BAD !",1,2019-12-05,,
Tzar5846,"Battery consumption has gotten out of control with the version update. The app, which used to spend a quiet life, now consumes 50% of the iPhone 7's battery during 8 hours of the night. You can also check this in Settings: 112 Finland, Background location",2,2019-10-13,,
Simo J.,"In version 2.0.4 background activity and with this the battery usage has gone wild according to the battery usage view of the phone settings. And the application's settings still cannot prohibit the use of background tracking for official announcements, so the application cannot be used to locate emergency calls only in the background of the call.

In addition, danger information experiments have not been received even once, so doubts arise about their operation in real situations.

When asking for location permission, the explanation is incomplete, because location during calls is not mentioned. This should be the most important function of the application, so there is a risk that users will not pay attention to this and will only allow positioning when using the application.",2,2019-10-12,,
Miika.,Takes up too much battery in the background,2,2019-10-12,,
r638399374839292,"Never needed to use it, but now two days it has consumed a considerable amount of battery. I haven't opened the application on either occasion, and between times I must have closed all applications, including 112. Also, I restarted the phone",1,2019-10-12,,
Karppal,"I deleted the app when the battery drains. During the night, the application has been running in the background for more than 12 hours and used 51% of the battery alone. There's no use in having an emergency call app that causes you to run out of battery power to call in an emergency.",1,2019-10-12,,
hhenuliini,"This is the kind of app that I can recommend to everyone and I especially recommend that parents download it for their own children! I myself have (unfortunately) had to use this in the event of a work accident and this application pinpointed the location very accurately. I wouldn't have remembered the address myself in that situation and I wouldn't even have been able to check it anywhere because of my physical incapacity, but thanks to this application, the personal information was loaded automatically and the ambulance found the place quickly. Thank you!",5,2018-11-23,,
Aina soi,"Good app and you can find a lot of information that you might need at some point. One star goes to the fact that I get traffic reports from different parts of Finland, even if it is selected in the settings: no traffic reports.",4,2021-09-14,,
Daily user moving to vimeo,"Apparently intended only for the owner of the latest model phone. Or how do I know if this program works as it should when I have an iPhone 5. The App store offers an update, but it doesn't do that, and it says that the version is not suitable for my phone.

There is also nowhere to tell how the functionality of the program's location is if you use VPN protection, for example F-secure's Freedome.",2,2018-03-14,,
Zoppaz,"NOTE EVERYONE: it really eats battery and a lot. I was surprised when the battery wears out so quickly and I thought that the phone is just getting so old that the battery has worn out. But then I remembered that I installed this program. After removal, the battery consumption is unchanged again. For some reason that battery consumption doesn't show up in the weapons section. But let everyone experience it for themselves. And if that increased battery consumption doesn't bother someone, then this is a great app. You never know when you'll need a blanket. But unusable for me like this.",1,2017-06-06,,
Oh7lzb,"The app requires location access at all times, and does not offer the normal option of only accessing location when the app is used (in case of emergency).

I don't want to give it 24/7 location access, it doesn't make any sense. It only has reasonable need for it when I'm using the app.",1,2015-11-19,,
Ville R.,"Now add an option for location services to Use location ""only when using the app"". Now the options are ""always"" or ""never"" and if you don't give the right to use location information even when the app is not running, the app won't work as it should.",1,2016-02-13,,
Sepeteus1,There is a bug here recently. Eating in the background in the last 24h 21% of the battery capacity.,1,2023-02-01,,
Olli_79,"2 updates ago something changed, the app takes a lot of battery. In the settings of the handset, the battery shows a full bar in light blue every hour, and according to the list, this particular application has been in the background the whole time.",1,2023-01-30,,
somalinkaataja420,Didn't bring anything when I called,1,2023-01-25,,
DivJ,"Very basic things like filtering danger notices still need to be done. I don't really want notifications from traffic bulletins, but danger bulletins must be displayed.

Now, because of the traffic bulletin spam, it is necessary to turn off the bulletins completely and in practice rely on e.g. YLE.",2,2022-12-12,,
Trnoi7475,McMillan is the time,5,2022-03-28,,
mimulimu,"The app is really good!
It would also be good if the application shows the nearest public shelter if you can't find it in your own apartment. Or larger underground shelters like in schools, etc. And possibly also a route that leads there safely. My street has been in the same place for over 30 years",5,2022-03-02,,
Eitähänkelpaamikäännimi,We got lost in the fells when a blizzard caught us by surprise. The 112 application saved and the emergency center got our coordinates directly with the help of the application. I recommend downloading.,1,2022-02-26,,
Vaeltaja15,"'Show location on the map' function should open to the terrain map. A lost person would be able to get back on the map, and would not necessarily need the help of the emergency services.",5,2022-01-11,,
rinkkahiippari,Does not load on my iPhone,4,2021-03-15,,
taksijukka,Nice,1,2021-08-19,,
higugy576,"Why did the application want permission to use my health information, health app?",5,2021-08-12,,
Turmio,"Calls an emergency call immediately as a pocket call, if the phone's screen unlocks in the pocket. No use to everyone; better to remove the app from the phone when making an emergency call is easy anyway.",1,2021-08-09,,
psla,"Good app! Fortunately, I haven't had to call the emergency center once, but it certainly helps in a moment of need. And you can turn off the application's danger notifications, the location can only work when using the application. Lovely!",1,2021-06-25,,
Taistelukala,In English version would be appreciated.,5,2021-04-13,,
1579463285,"I just started using it, takes battery, sure good in a real situation (location works 👍🏻)",5,2021-03-14,,
UwUcatUwU,"The application has started sending a disproportionate number of push notifications recently. At least once a week, often more. Not once have they been topical. The latest test notifications of a system. I would hope for some sense of proportionality from the developers regarding these. Now I'm going to turn off notifications at the operating system level, so I won't be reached by them in the future. I've made one emergency call in the last three years, and then the positioning seemed to work.",4,2020-07-22,,
Tiskiharja,It's been a lot of pointless wolf-crying with this App lately. I can't bear to listen when my father-in-law keeps yelling about a test or some other urgent problem. Customers turn off the taps and the entire emergency bulletin suddenly stops working. Now stop spamming with useless pushes.,2,2021-02-11,,
Uva Kikko,"When a notification about a danger bulletin appears on the home screen, pressing it should definitely redirect you directly to the bulletin and not to the main page of the application. In addition, the bulletins that contain the notification do not always appear in the bulletins at all.",1,2021-02-11,,
MiquelFIN,"A convenient application, but there are infuriating useless notifications almost every day. I don't have a Telia subscription, but I constantly get notifications from the application about Telia's outages related to emergency SMS services.",2,2021-02-09,,
Rmatnie,Every day there is a notification about Telia's outage.,1,2021-02-09,,
vahvakarhu,My father-in-law sent a mobile phone alert at 02:30 on a weekday night. Told that the mobile phone operator has a maintenance break in the service. It's nice to know this at three in the morning. 👍,1,2021-02-09,,
Kermamorjens,"I didn't manage to add the phone number because apparently the keyboard covered the button that would have led to the next step. I have a small screen on my phone (iPhone SE), but it probably shouldn't prevent the app from being used.",2,2021-01-27,,
Epätoivoinen Ypäjältä,"Can the speaker be turned on from the app? It would make CPR easier if you are alone to help. You can do it with headphones, if you happen to be with it.",1,2020-10-31,,
Salvage army,"Other than that, a good and necessary application in all respects. But it's not always possible to make an emergency call, so a text message option or similar would be a good addition to the application",4,2020-07-12,,
unelmis,"This is good because if, for example, you're lost and you don't know what it is, you can just call here",4,2020-01-27,,
llydi,"The announcements from the authorities don't come through as a notification, even if the settings allow it ",5,2020-05-31,,
Saaripela,"Hello! Absolutely great app, luckily haven't had to try calling yet.
I was just saying that it would be great if the application in question could be made into a smart watch version.",1,2020-05-11,,
Antti J,It would be nice if the 112 button was red,5,2020-04-03,,
nakki sormi,Works well,4,2020-01-16,,
Ulvur10,"I have fixed this once, but now when I started it as a test, the father-in-law didn't know anything about its location. Just to adjust the location settings... Fortunately, I checked so that it wouldn't have come as a surprise in an emergency!",5,2020-01-24,,
Taantumus,The iPhone automatically transmits the location information of the emergency call to the emergency center according to the international standard (it's been tried). So you don't need this application on your phone at all.,4,2020-01-05,,
Jay-H,Battery consumption should be fixed!,1,2020-01-05,,
JayEights,"I once downloaded the application, but when I later deleted it, the application always automatically reloads back! so every time I deleted it immediately reloaded!! I can't get the application off my phone in any way",2,2019-11-13,,
himohamo,"The battery consumption problems were solved when I updated to iOS 13.2.2 version and the latest version 2.0.5 112 from Finland. Now the application works as it should, I can leave it open in the background again and I have always given it the right to the location, so that I can receive danger notifications based on my location if necessary.",1,2019-11-27,,
ToinenSami,"During the last 10 measurement periods, the application has been running in the background for 201 hours and consumes 30% of the battery
good application but it doesn't do anything if the battery is empty",5,2019-11-19,,
Pjylha,When running in the background it uses 21% of the battery! ( Iphone 8),3,2019-10-23,,
amlkaaaaprdaå,"If continuous positioning is turned on in the application, the application consumes an awful lot of battery! On my own, only the continuous positioning in the background consumed 33% of the battery. In practice, if before going to sleep there was more than 80% battery, in the morning there was less than 30% battery left and the reason for the consumption was this application! Otherwise, a good application, but the high power consumption made the application a piece of shit...",2,2019-11-11,,
oresEMED,"The battery of the new iPhone 11 Pro Max phone was drained overnight 20% -> 0% and when you look at the battery monitor, 112 programs had been running in the background every hour for 1 hour and consumed the battery in six hours so that the phone turns off. (There were no other programs at all draining the battery during the night) I have to turn off the positioning in the background and the background update, while these bugs came to this program. The program has not even been started, it has been turned off separately by swiping up from the program list.",1,2019-11-09,,
iSaeloe,"The application consumes too much battery in the new IOS version and had to be removed. It's a pity, but in an emergency it's better to be able to call on the phone. Why doesn't the developer take a stand?",1,2019-11-09,,
jokersailor,iOs 13 battery consumption is shocking with constant positioning.,1,2019-11-05,,
vhku123,"Ok idea, but the battery drains a day after the last update",2,2019-11-02,,
iPadisti,Good application but I deleted it because of the insane power consumption.,1,2019-11-01,,
gtejgvvg,Would be nice if this software was available. HOPEFULLY THE MEDIA WILL MENTION WHEN THIS CAN BE USED AGAIN!!!,1,2019-10-30,,
Blizzardi,"If you allow location rights for this, it will always drain the battery. 35% of the battery goes to background positioning. Poorly executed. So you should allow positioning only when using the application.",1,2019-10-26,,
Bazzer!?!,"In the latest version, the battery usage is extremely high if the constant location update is on. During the day, at least 25% of the battery is used in the background of 112.",2,2019-10-26,,
Paha-admin,"With iOS13, the application sucks power. During the night, 33% if positioning is always on, during ios12 it didn't do this.",3,2019-10-20,,
JVI-TKI,"With location information ""always on"", the app sends location information more than 800 times during 3 days. That is, almost every fifth minute. Not like this.

NOTE EVERYONE: Contrary to what is falsely claimed in the comments here, location information is REALLY being sent continuously even if you don't use the app! That's the only way regional hazard notices can work.

In addition, when making a normal emergency call without an app, the phones automatically send location information to the emergency center using AML, so this App is no longer needed to share the location.

The only benefit of this app is danger notifications, but even for that there is a built-in function maintained by Apple in Apple devices, if the Alarm Center would only realize to use it, and not waste money on maintaining this, at best, mediocre App.

Reasonable use of tax money.",1,2019-10-23,,
Zornac,"After the update, the application consumes the battery so that, according to the phone, it is the application that used the most battery. Previously there was no such problem.",2,2019-10-16,,
WizardFantasos,18% of the battery during one day from positioning in the background. It seems to be searching for that location a bit too actively.,1,2019-10-20,,
stelmine,Good basic idea and fortunately I have never had to use it! The usability of the app is eaten by the fact that at least this version uses 10% of the battery per day with its background activity.,1,2019-10-16,,
Killer13gu,Battery consumption increased in the last update and is now the biggest battery consumer in normal use even though it only works in the background.,2,2019-10-15,,
Jasutsi,"When this is installed, up to 80% of the battery usage goes to this software (background location), so no further until it is fixed.",5,2019-10-15,,
gulassi,"The application works in the background and has not been in active use. On the night between 13-14 October 2019, the battery of my iPhone 7 was completely discharged. According to the battery usage statistics, the biggest single user was 112 apps in the background! Thus, the alleged information that the background function does not increase the battery consumption is incorrect!",2,2019-10-14,,
Järki hoi!!!,"After the last update, the application consumes the battery significantly, even when the application is not used. Have to delete the app. (iPhone iOS 12.3.1)",1,2019-10-14,,
AnkkiB,"It's a really good thing, but what should you do if you're dumb but not deaf? Would it be impossible to somehow combine a text with which you could write about the situation?!
I mean it would get a full 5 stars from me, waiting for an answer. 🥵",1,2019-10-13,,
Artsi Boy,Why after iOS 13 does 112 Finland eat battery in the background (background chat) even though no one is even using the app?,3,2019-06-01,,
HiskiBoy,"Today I took the phone with 27% of the battery without even starting the whole program. I haven't noticed this before, but it doesn't seem good.

EDIT: removed the entire application, it's not funny when 40% of the battery charge is used up in four hours.",4,2019-10-13,,
tigeli,"After the last update of the application, background location and background activity are again taking a lot of battery. iPhone 11 in use and during the night the battery left tens of percent. It's unbelievable that something like this can't be fixed and the developer doesn't comment anything.",1,2019-10-13,,
draganFI,"I allowed the app to use location in the background. I noticed that the battery life was reduced after installing the app. So, I checked the battery information and during a normal day this application ate 44% of my total battery.
I would like to allow it using my location, but having it on would risk my phone running out of battery during the day.",1,2019-10-11,,
jokke_8361648,"Each time the program update is installed (the last one was on October 8, 2019), the program starts running continuously in the background. In the battery information this morning, for the last 16 hours, this program has been running in the background for 16 hours, and in the phone's battery information, the ""Display off"" bars are constantly full. Uninstalling the program and reinstalling it completely helps, but it's a really annoying bug.",2,2019-10-10,,
Visa Electron,"Really good app, but when I put the phone away, I noticed that it called the emergency number by itself. I didn't even touch the app until I put the phone away, so I hadn't accidentally called.",2,2019-10-09,,
emcaja,The link to the register statement according to the Personal Data Protection Act does not work! Is it an accident or on purpose?,1,2019-07-16,,
Zxyqwertyuiop,"How does it work on an ipad when there is no phone app on it?
Do I have to put the pad's sim card number or the phone number in the basic cell phone?",1,2019-06-19,,
Hekso55,Cannot update,1,2019-06-12,,
Montyfic,"After the last major update, the app has become much better and more practical. I recommend the app to everyone for emergencies.",3,2018-05-05,,
Paras pelaja,Helped me get quick help and get on with my life.,5,2019-02-03,,
Mydlink:(,"The links in the app store and the app don't work. Page not found. The app uses location data, but doesn't tell you what everything?",5,2019-01-28,,
Kukkahattutäti,Doesn't start in software version 8.1.2. Crashes into the background immediately. Older versions worked fine.,1,2018-10-07,,
