,Review Id,User Name,Review,Rating,Date of Review,reviewCreatedVersion,Sentiment
685,cc635400-ea8b-466e-863e-5dcc2273212f,Googlen käyttäjä,Really important,4,23-09-2017,1.1.206,1
686,cac4a2e3-a8f6-4938-bafb-d0e8f87b8e62,Googlen käyttäjä,05-May,5,22-09-2017,1.1.206,0
687,5e1278a3-b45c-47d4-b336-79c7bb992c97,Googlen käyttäjä,Awesome,5,20-09-2017,1.1.145,1
688,80986f38-d252-4dda-a848-ee3de771b654,Googlen käyttäjä,Good for emergencies,5,20-09-2017,1.1.145,1
689,1746ef00-8c8a-4d1c-974c-b3d6023241d9,Googlen käyttäjä,"Apparently there is no attempt to fix the app? Starting always immediately leads to the message ""Fatal error: your application cannot be started"", and that's it. Useless.",5,20-09-2017,1.1.145,-1
690,caecba6a-aa84-4134-91b1-a77d8d0fe904,Googlen käyttäjä,S8,1,18-09-2017,1.1.206,0
691,8b0d6655-38a6-4f76-86d4-3c8b14655a72,Googlen käyttäjä,Now works decently with OP5.,3,10-09-2017,1.1.206,0
692,959df04d-0b84-4501-ac08-77cdfbe22b07,Googlen käyttäjä,Now works when you went back to the old update 👍,5,10-09-2017,1.1.205,0
693,7fdf9c8f-6959-4db8-97d6-f7f2d89cbefc,Googlen käyttäjä,Holy shit,4,08-09-2017,1.1.145,-1
694,10635fbf-bde6-49f0-a21d-517b8e0ff148,Googlen käyttäjä,Juu,1,06-09-2017,1.1.206,0
695,fe927931-7749-4e28-acd2-4dc9dc1d129f,Googlen käyttäjä,Not working,5,06-09-2017,1.1.145,0
696,83c25494-4c0f-4ff8-a7cc-dee4424e4a59,Googlen käyttäjä,"Not starting, Fatal error. Lousy app, irresponsible! Who is incompetent or both, the author or the subscriber?",1,05-09-2017,1.1.206,-1
697,4e763846-2b30-435c-a648-cde009e1c59d,Googlen käyttäjä,Great application. It's great that citizens are taken care of 😊,1,05-09-2017,1.1.206,1
698,015a1485-bae0-4a2f-936e-3f61c334469f,Googlen käyttäjä,Oneplus 5 (08/17) also works now. I recommend. Can speed up getting help significantly!,5,03-09-2017,1.1.206,1
699,87123c32-16d1-40db-b831-e50eacfbc8b3,Googlen käyttäjä,Doesn't work on HTC One mini 2,3,03-09-2017,1.1.206,0
700,4aea7b43-bec4-4e82-aa19-b3028adcc069,Googlen käyttäjä,Works op3t,1,03-09-2017,1.1.206,0
701,e8f49aac-4f40-4898-8d2d-6a8b630094dc,Googlen käyttäjä,Necessary and accurate positioning,5,02-09-2017,1.1.206,0
702,7b66f275-ec1c-435d-9e34-aea97882d12a,Googlen käyttäjä,"Good game, I killed a lot of guys and the cops came right away. A lot of challenges",5,01-09-2017,1.1.145,-1
703,6099f8f0-efda-4284-a86d-4aabb6149343,Googlen käyttäjä,"I made an emergency call 3 weeks ago and they couldn't locate me even though I used the app and my phone was an S8, only now Nougat support was introduced. I'm also guessing that it's behind the fact that it can't be located",5,01-09-2017,1.1.206,0
704,5e2c50b3-a18b-4cee-a6bb-cc65f61589b8,Googlen käyttäjä,Oneplus 5 doesn't work at all. Crashes immediately upon launch,4,31-08-2017,1.1.206,0
705,cd05bfb5-b898-486f-bab1-c74a5a03c96c,Googlen käyttäjä,Fatal error,4,31-08-2017,1.1.204,-1
706,eb2e5671-e715-47b2-9231-4a4948f7d024,Googlen käyttäjä,I will definitely give 5 points if the application can use video beeping and chat message for sign language users. This is only for those who hear the ring. I hope you will consider this matter.,1,31-08-2017,1.1.204,1
707,645d984a-971d-482e-aa82-c12a8073e8be,Googlen käyttäjä,You never know when you will need help. The phone is usually included. And help close by.,2,30-08-2017,1.1.204,1
708,cff95285-73a3-48d4-be63-a57f87ab60ab,Googlen käyttäjä,Doesn't work on OnePlus 5tos. It only opens for a second until it crashes... Now with the update it was fixed,5,30-08-2017,1.1.204,0
709,283bab2a-b1fc-4e18-a5b6-7baf118a222d,Googlen käyttäjä,"I installed the application on my mother-in-law's handset and the application refused to start, I tried to show from my own phone how it should work, but it refused to open on that as well, even though it worked before. Well, it's okay with old phones as long as we get the new ones to work.",1,30-08-2017,1.1.204,1
710,0666a75c-e30f-425c-8d2c-49918c53f2e5,Googlen käyttäjä,The bad thing is that it's not available when the phone's unlocking is behind a pin code or password. Should always be available on the screen.,1,30-08-2017,1.1.204,-1
711,71090098-5583-4469-9939-dfbe94491a9c,Googlen käyttäjä,This is a good thing,3,30-08-2017,1.1.204,1
712,6558bc17-9fc3-46dc-836b-0777c43d37a5,Googlen käyttäjä,The program no longer crashes on the OnePlus 5 phone,5,30-08-2017,1.1.145,-1
713,6231fb39-973a-4904-8f33-4a2167e01dea,Googlen käyttäjä,The alarm center could not locate my location even though the gps was on and the phone showed the location code,4,30-08-2017,1.1.204,-1
714,f79c9c46-7ae1-45d3-b7f9-968243854ae9,Googlen käyttäjä,The application does not open.,1,27-08-2017,1.1.145,0
715,93617244-4787-48ba-a18c-6d56b855a2c5,Googlen käyttäjä,"One+5/Android OS. Just doesn't work. When you try to open, only the phone number screen flashes, and the Opening page comes back.",1,27-08-2017,1.1.145,1
716,27a24026-fb01-4c23-9cb2-62114b40b4fb,Googlen käyttäjä,Nowadays the gps works well in these phones.,1,26-08-2017,1.1.145,1
717,a12c1cfb-588b-44b1-bff0-de844470b8d1,Googlen käyttäjä,"It throws out when you try to open, as a phone oneplus 5",5,24-08-2017,1.1.145,0
718,fdcfe7fd-00a1-4418-b1ce-1c31e6714559,Googlen käyttäjä,Crashes with OnePlus 5 immediately upon activation.,1,24-08-2017,1.1.145,0
719,32f1d347-a4dc-4dde-a9ba-8d93c1253097,Googlen käyttäjä,"Oneplus 5 crashes all the time. You can't put your own phone number at the beginning when it crashes. Have to say that in a moment of need, but I'm not here somewhere.",3,24-08-2017,1.1.145,0
720,5177e36c-37de-403b-9dc9-c3864e49e14c,Googlen käyttäjä,Cancer,2,24-08-2017,1.1.145,-1
721,3d3453da-6df9-4105-b7dc-119fc2ae24fb,Googlen käyttäjä,"Can't install. Or it installs, but when you try to open it, some initial text flashes and asks you to enter a phone number, and at the same time it flashes away. I have tried to install several times today. It's easy to install on an old phone and a good application in itself",1,23-08-2017,1.1.145,1
722,abfea76e-dd44-4813-972d-eb6a4deae8f9,Googlen käyttäjä,OnePlus5 crashes right away,1,22-08-2017,1.1.145,0
723,d8138895-b1e1-4fb3-908a-99a9db86033f,Googlen käyttäjä,Good,1,21-08-2017,1.1.145,1
724,0c34e866-bf0a-4838-ae89-b672bf38d591,Googlen käyttäjä,It's worth installing for your own sake and that of others,5,21-08-2017,1.1.145,1
725,2c96a9f6-81ef-4eb6-8a6e-1fdb656cdd5a,Googlen käyttäjä,OnePlus 5 doesn't keep the application on...,5,20-08-2017,1.1.145,0
726,ac0996be-a136-4653-85cd-7b01194aaa24,Googlen käyttäjä,One 5 doesn't work. Turns on for a while and turns off,3,20-08-2017,1.1.145,0
727,32b569af-76d5-452c-9e18-33ea9f033985,Googlen käyttäjä,"Shuts down immediately after booting, OnePlus 5 in use.",2,19-08-2017,1.1.145,0
728,0cceb9ad-17eb-4c0c-8535-6ccea379141a,Googlen käyttäjä,"Crash immediately on boot. Phone OP5, latest update.",1,19-08-2017,1.1.145,-1
729,ea3ebd70-39cc-4f59-b930-efc84ffa39a7,Googlen käyttäjä,"Oneplus 5 and the program starts, asks for phone number and crashes. Reinstall done.",1,17-08-2017,1.1.145,1
730,09576964-fc65-4051-99d2-e13b53fef6bc,Googlen käyttäjä,Good,1,17-08-2017,1.1.145,1
731,3e03e628-05a3-4e2f-888c-34a5ca28c3a5,Googlen käyttäjä,Not working on oneplus 5 latest version :(,5,17-08-2017,1.1.145,-1
732,2e4486ab-c5a1-48ea-b15b-b5e82ebae836,Googlen käyttäjä,One plus 5 not working. Starts and shuts down immediately,1,17-08-2017,1.1.145,0
733,7efdee77-2a4f-4b72-a3d2-10f334b40eb7,Googlen käyttäjä,App closes immediately after opening.,1,17-08-2017,1.1.145,0
734,11350b4a-9fe7-462c-b034-7bdffc49cb60,Googlen käyttäjä,App crashes on OnePlus5 when asking for phone number.,1,17-08-2017,1.1.145,1
735,e22a801a-1dc7-48a7-b5dc-14f2b2c93f3e,Googlen käyttäjä,"Not working on OnePlus 5. Starts , but stops before he even has time to enter his own phone number.",1,16-08-2017,1.1.145,-1
736,fe262cb0-bd51-43ea-9f5e-b7c05aba6b67,Googlen käyttäjä,Doesn't work on the One plus 5 phone. starts but the app shuts down as soon as the home screen appears.,2,16-08-2017,1.1.145,0
737,2eb8c992-83b4-4f4d-a849-31efb7debf4f,Googlen käyttäjä,"The app is good and necessary. Easy to use. The problem I have at the moment is that on my new OnePlus 5 phone the application does not work. After the system update, the application starts, the phone number selection appears on the screen, and after that the application turns off by itself and never gets forward. I have restarted the phone several times, I have reinstalled the application many times and it does not help. What could be wrong T. Disappointed",1,15-08-2017,1.1.145,-1
738,cf45b349-6126-4786-b412-02b91e6c6cae,Googlen käyttäjä,"Will not start ( still) on the Oneplus 5 phone. When starting up, a screen asking for a phone number appears for a while. S after that it crashes.",4,15-08-2017,1.1.145,1
739,d7f50f1c-55f2-4f2d-b4c3-56f1959445e1,Googlen käyttäjä,Really good worth downloading👍👋,2,14-08-2017,1.1.145,1
740,327769c3-4618-47a2-9cd2-d4df82ae9141,Googlen käyttäjä,Doesn't work on Oneplus 5 phone. Turns on and off instantly,5,13-08-2017,1.1.145,0
741,668c0009-bd05-4d5f-b895-554016266c0c,Googlen käyttäjä,Not working on OnePlus 5 phone,4,13-08-2017,1.1.145,0
742,76bb0564-1dce-4008-9ed3-5e37699e6014,Googlen käyttäjä,Not working on Oneplus 5. Always crashes on phone number entry after installation,1,12-08-2017,1.1.145,1
743,3ada2486-cbd1-402e-820f-7c8c7a8db705,Googlen käyttäjä,Does not work on OnePlus 5 phones. Oxygen in version 4.5.8.,1,12-08-2017,1.1.145,0
744,56fecae3-c0b2-4d5b-a380-375d93474d13,Googlen käyttäjä,I just installed. No experience,1,11-08-2017,1.1.145,-1
745,627cd810-324c-49a1-87d0-7938721df00d,Googlen käyttäjä,Very good application when you are somewhere on a trip and you don't know your location..,3,11-08-2017,1.1.145,1
746,a65832c4-2e71-44fc-bc38-093354efcf0c,Googlen käyttäjä,OnePlus 5 crashes the application right after starting. The previous Galaxy S7 handset worked OK. I hope Digia will fix the software soon :),4,11-08-2017,1.1.145,1
747,67c60b1e-3490-42c5-b646-cfe1e50b9cd8,Googlen käyttäjä,"On the OnePlus 5 phone, the application shuts down as soon as the phone number is added to the screen. Must be fixed immediately!!!",3,11-08-2017,1.1.145,1
748,1626c87d-b234-4ea9-9c1e-6b951055e9dc,Googlen käyttäjä,Saves lives👍,1,11-08-2017,1.1.145,0
749,1e250dc9-9164-4ec0-8870-4456960d54a7,Googlen käyttäjä,"On OnePlus 5 phones, the program crashes immediately after the start screen. A screen asking for a phone number appears for a while and then turns off. The same thing happens on three different phones, so it's not connected to the handset. All tested have been OnePlus 5 phones.",5,10-08-2017,1.1.145,1
750,591c70ab-44b6-44ef-91bc-5466a66d55e6,Googlen käyttäjä,great!!!,1,09-08-2017,1.1.145,1
751,79c2f055-0225-4202-a9f4-e0a971f7e337,Googlen käyttäjä,Not working oneplus 5 opens and it says Emergency Center and turns off immediately,5,09-08-2017,1.1.145,-1
752,c39cbe42-41a3-4846-ab82-d65bcd7d967a,Googlen käyttäjä,Not working with Oneplus 5 OS 4.5.8.,1,08-08-2017,1.1.145,0
753,96f5b0e7-4913-4596-bf27-a225d7dc1251,Googlen käyttäjä,Not working,1,08-08-2017,1.1.145,0
754,53c54828-6fc6-459c-b38d-ec094658311c,Googlen käyttäjä,"Just installed, no experience",1,08-08-2017,1.1.145,-1
755,7b7b7916-f912-4369-ae7b-da479aa66ce7,Googlen käyttäjä,Not working on the oneplus 5 phone. Installs the app but when I try to open the app opens for a second then closes.,5,07-08-2017,1.1.145,0
756,49ebdf72-fdc4-41e9-97c8-3b1dddf66242,Googlen käyttäjä,Crashes as soon as I try to open. Oneplus 5,1,07-08-2017,1.1.145,0
757,cb223ddf-3925-45aa-a297-ee9334180729,Googlen käyttäjä,Doesn't work oneplus 5 i.e. bad application,1,06-08-2017,1.1.145,-1
758,e428d5c1-36f1-4bfe-8f8f-e1b6521d83bd,Googlen käyttäjä,Good like this. Main feature OK. It was worth starting with the basic app.,1,05-08-2017,1.1.145,1
759,0960517b-d156-49bd-8ead-a1091bd0c8f4,Googlen käyttäjä,"I'm sure it's good when there's an emergency, so we hope you'll never need this",5,05-08-2017,1.1.145,1
760,8e5da8f3-6c63-406f-b129-6a6e39eff5b5,Googlen käyttäjä,"Incredibly good software, on my previous phone. With the current One +5, it installs, but when you open it, it throws you out before you even have time to enter a number into the application, what advice?",3,05-08-2017,1.1.145,1
761,789df23c-9cb4-4dbb-80c2-7692b36b97ca,Googlen käyttäjä,Fast and good,5,05-08-2017,1.1.145,1
762,1cf049c9-7d82-4611-8551-e348bba652d8,Googlen käyttäjä,It crashes immediately after starting when you should enter your own number. Phone op3t,5,05-08-2017,1.1.145,1
763,54f75d38-f485-4bb5-a9ea-0ba145e11db7,Googlen käyttäjä,Not working on OnePlus 5 phone. Crashes right after booting,1,04-08-2017,1.1.145,0
764,1c3777f3-0990-48f3-88e5-78a17c5e580a,Googlen käyttäjä,Crashes right after opening...,3,04-08-2017,1.1.145,0
765,2d39cab7-864c-42fc-8b31-984739b93165,Googlen käyttäjä,Thankfully this is,2,04-08-2017,1.1.145,1
766,86769c17-64e2-48b7-a3d0-6ac12d536e51,Googlen käyttäjä,OnePlus 5 turned on and shuts down immediately. Rights to phone and location OK.,5,03-08-2017,1.1.145,0
767,a1bd4bec-4f35-4a26-9355-687c418d2244,Googlen käyttäjä,Lose your phone,2,03-08-2017,1.1.145,-1
768,587c5c12-c487-48d0-bf2d-a1395d49b5ff,Googlen käyttäjä,It's great that this exists.,5,03-08-2017,1.1.145,1
769,d17b0c44-4b1a-4c98-bc3b-dc234c118c37,Googlen käyttäjä,"The application starts, but shuts down as soon as you should enter the phone number. Should this work on a OnePlus 5 phone?",5,03-08-2017,1.1.145,1
770,88089bdf-be2a-4b66-b9da-c4ab1e56e3b0,Googlen käyttäjä,Not working Oneplus5. Crashes when a section opens after the startup screen where you should enter your phone number.,3,03-08-2017,1.1.145,1
771,c52d0ff4-7b10-4565-bf16-6526f626e6d4,Googlen käyttäjä,"Crashes with OnePlus 5 immediately after startup. The application opens, the phone number window appears and then the app closes. At the same time, the button flashes on the screen.",1,02-08-2017,1.1.145,1
772,1d7f3b65-19b1-4c37-a234-95cdf0ac3ae0,Googlen käyttäjä,"It doesn't work. Opens the program for a while, then shuts down. As a phone, OnePlus 5, Android 7.1.1",2,02-08-2017,1.1.145,0
773,332c6505-d156-4be5-843b-67e25cd7c549,Googlen käyttäjä,Does it really work? I called 911 about a traffic accident and the app called the phone with the phone app 112. Then I told them where I was...,1,02-08-2017,1.1.145,-1
774,e797419b-8191-4864-bfdb-8d8b38a3cc5f,Googlen käyttäjä,"Not working. When I open the application, it crashes when it asks for a phone number.",3,02-08-2017,1.1.145,1
775,8ab4a15b-e76b-4dfe-904b-c9d02c17b837,Googlen käyttäjä,"It used to work, now when it starts it crashes immediately. I uninstalled and reinstalled, doesn't help. Phone oneplus 5",1,02-08-2017,1.1.145,-1
776,338f916a-b05f-4ce7-8cc3-290e9025185b,Googlen käyttäjä,"Doesn't work, at least at the moment, on the Oneplus 5 phone. When you open the application, it immediately throws you into the field.",3,02-08-2017,1.1.145,0
777,cd70f6af-7a9a-40e1-a412-1f184f6f7340,Googlen käyttäjä,Good,2,02-08-2017,1.1.145,1
778,c89fd727-a452-4e92-b067-20ffd695f733,Googlen käyttäjä,Necessary.,5,01-08-2017,1.1.145,0
779,9a093c96-1262-4420-824e-5b8c78b4dc2a,Googlen käyttäjä,Excellent,4,31-07-2017,1.1.145,1
780,965a95dc-2742-41ed-8c7f-c0b82588a192,Googlen käyttäjä,I think the number of downloads tells you,5,30-07-2017,1.1.145,1
781,bd2d7b79-15b2-434d-819b-02726b73b59b,Googlen käyttäjä,"If you can't tell where you are, the program sends your coordinates to the emergency center.",4,29-07-2017,1.1.145,-1
782,59dfa20c-0159-4336-8518-080c8d6f2da9,Googlen käyttäjä,It's great when you download this application it's easier,5,28-07-2017,1.1.145,1
783,be8f6905-b257-4f87-8f3f-f6e7b2874aae,Googlen käyttäjä,Very good.,5,27-07-2017,1.1.145,1
784,fd5a781f-ba31-4cf8-b0e9-8e9dd9abba5e,Googlen käyttäjä,"I don't haven't had to try it yet, but based on the information it's probably good.",4,24-07-2017,1.1.145,1
785,17fa7e6d-ea95-4836-a11c-54492cd525b9,Googlen käyttäjä,Important.,5,23-07-2017,1.1.145,1
786,1e22f6a3-ff4f-43ec-b7d6-ec164b049e48,Googlen käyttäjä,Reliable,5,23-07-2017,1.1.145,0
787,394ac7c2-a733-4714-95c7-46e5a1648733,Googlen käyttäjä,"Otherwise good, but if you move the application to the memory card, it doesn't work at all. Moto G5 and Android 7.0",5,22-07-2017,1.1.145,1
788,066a8bbb-d7bc-4c1f-8c16-25aba1c36f2e,Googlen käyttäjä,topic really good,4,22-07-2017,1.1.145,1
789,3b27023f-eb29-453e-9310-80906676ec0d,Googlen käyttäjä,Couldn't you put a non-urgent police number in the emergency numbers?,5,22-07-2017,1.1.145,-1
790,7f049250-c525-4bf5-802d-41043b42edd9,Googlen käyttäjä,"The program crashes during startup, asking for a phone number.",4,22-07-2017,1.1.145,1
791,cd4d2312-60d6-4791-8acc-d8b5c2b7acc0,Googlen käyttäjä,Necessary in an emergency,1,19-07-2017,1.1.145,-1
792,0e0c2e07-cdd8-4ecf-a73e-0d7e4aebc576,Googlen käyttäjä,Really good,5,18-07-2017,1.1.145,1
793,124ddc6e-e963-42ae-95a3-dc5c35d62d50,Googlen käyttäjä,"I think it's absolutely important if there's an accident at home, for example. I am already 80 years old. And sometimes I fall badly. The problem, I guess, is how to open the door. Thanks for creating the service. Hello RIITTA AHO",5,17-07-2017,1.1.145,-1
794,1ab35fa8-ca1a-4320-bd26-ecf615860993,Googlen käyttäjä,"Calling 112 doesn't work because you have to select a number separately from the ""phone contact information"" and the location coordinates throw about 100 km... and are also in the wrong format... when you call the emergency center, the location is not shown and they hit the receiver in your ear when you ask about this.. .",5,15-07-2017,1.1.145,-1
795,695cea5e-9340-4d14-9c5d-46632a51a543,Googlen käyttäjä,"Very good and IMPORTANT app! However, something to be developed: is it possible to make such a change to the application that when the application is opened, it automatically turns on the location data from the mobile phone at the same time. It's less common when location data is turned on all the time, as it destroys the phone's battery. In an emergency, pressing it from the settings before calling takes useless seconds and is even easily forgotten, which again ruins the purpose of the application, i.e. automatic caller location locating.",1,11-07-2017,1.1.145,-1
796,ba417ba1-a4c1-4015-9fc8-1d234967696d,Googlen käyttäjä,"Oukitel 10000, does not work at all. Not because of the exoticness of my phone. Standard Android 6.0. I tried the latest version ""Fatal error etc..."" Doesn't work on my son's Blackview phone either. You should use native Android and not just test with Sampa.",5,11-07-2017,1.1.145,-1
797,8f13c0f7-71ea-45d6-9bb1-f8830d95bd93,Googlen käyttäjä,Awesome,1,11-07-2017,1.1.145,1
798,abf9e7c7-8837-4506-acda-368e510cb462,Googlen käyttäjä,Really convenient,5,10-07-2017,1.1.145,0
799,cd74c63e-29e2-4d04-93c5-ef1af33295cb,Googlen käyttäjä,Security,5,30-06-2017,1.1.145,1
800,8ecff506-f6ab-4345-9dba-d03de9bed930,Googlen käyttäjä,best app,5,29-06-2017,1.1.145,1
801,f424d5ee-f988-458c-ab3f-9181f6461227,Googlen käyttäjä,"The app is good. The problem is positioning inside buildings. Would it be possible to get a save function from the last location in the application. This would make it easier to give the location if you are inside the building and do not remember the address. It happened to one of my professional colleagues that he couldn't remember the address in shock and didn't get help from the emergency number. Fortunately, I got help from somewhere else who told me the address to the emergency center.",5,24-06-2017,1.1.145,0
802,892e37fb-d11b-488e-ae03-66d9448e25e2,Googlen käyttäjä,Best,4,19-06-2017,1.1.145,1
803,eaa08e5d-1c9e-43a3-b39c-a95e025165c5,Googlen käyttäjä,"Useless. In practice, this is just one extra step towards an emergency call. They say it doesn't even work very reliably in an emergency. Please don't download this app, it's taking up space",5,17-06-2017,1.1.145,-1
804,326b2979-e57c-420d-bf5d-807a37ecf088,Googlen käyttäjä,Hi,1,08-06-2017,1.1.145,0
805,d5b596d2-014b-4547-8aaf-8709e8e11de4,Googlen käyttäjä,Very good! I recommend it to all young people and adults too!,5,08-06-2017,1.1.145,1
806,115f7b04-fc83-4a4a-bf32-97e5028e9809,Googlen käyttäjä,"It would be really convenient if the gps only started when you start the app, but otherwise it's probably a handy app; I don't know because I haven't tried it.",5,05-06-2017,1.1.145,0
807,c38fc04f-2950-4a91-92c7-dedae7258d3a,Googlen käyttäjä,Absolutely great game!!!,4,02-06-2017,1.1.145,1
808,ef39ae93-614e-4e09-9579-3fb0144a0407,Googlen käyttäjä,Really necessary,5,01-06-2017,1.1.145,0
809,d23222da-554b-44cb-bd6b-dd6689cf2808,Googlen käyttäjä,"The thing is that if something happens, you can press the circle. If you press that button, some office says that it has happened to someone else",4,26-05-2017,1.1.145,0
810,23bc20a3-5192-422b-abd9-aaf118d239d5,Googlen käyttäjä,The most sensible application in the world,5,22-05-2017,1.1.145,0
811,fc209c89-7c65-47dd-a157-661c493ae878,Googlen käyttäjä,Good and smart,5,21-05-2017,1.1.145,1
812,823b5289-9561-4d39-ba22-2b5f128e9ceb,Googlen käyttäjä,"Easy to install, secures the finding of an elderly person :-)",5,20-05-2017,1.1.145,1
813,c43291e4-06b2-45b9-8941-13b506236a2f,Googlen käyttäjä,I had it and I can't download it anymore it scares me,4,18-05-2017,1.1.145,-1
814,ce1fec18-b89c-40c5-892f-d4788ee9d854,Googlen käyttäjä,Ok,1,10-05-2017,1.1.145,1
815,7596d315-d6c3-476d-afa7-bf08108ba061,Googlen käyttäjä,Doesn't show coordinates!,5,05-05-2017,1.1.145,0
816,b6ccb76d-b6e1-4109-95bc-9b6d8cff0fcd,Googlen käyttäjä," The application itself is good and necessary, but it would be important to have it directly on the lock screen so that calling would be faster. Another important thing would be to ""forcibly"" turn on the positioning from the apps, so that the location information would be transmitted to the emergency center correctly. In an emergency, you may not understand yourself to look at the location, in which case, in the worst case, getting help is delayed or the help goes to the wrong address.",1,05-05-2017,1.1.145,-1
817,0b521cea-fe8c-4c09-b84f-c41d16b36605,Googlen käyttäjä,"This kind of application is important in an emergency, because they can see your address directly!",4,01-05-2017,1.1.145,-1
818,24e6d2a1-a15b-442e-a940-97808a882ef5,Googlen käyttäjä,WONDERFUL,4,27-04-2017,1.1.145,1
819,36e84492-9a92-4d06-9157-b1c7df3cff42,Googlen käyttäjä,"Necessary for those on the road, and also in nature..",5,27-04-2017,1.1.145,0
820,fa5b7084-29b5-4f90-8fb2-158162bee08d,Googlen käyttäjä,DOWNLOAD!,5,27-04-2017,1.1.145,0
821,7e7ed5da-0013-4c49-b7d7-5a3b82e8f0f8,Googlen käyttäjä," Necessary help for an elderly man, since he lives alone with a heart transplant and a pacemaker.",5,20-04-2017,1.1.145,1
822,bbc3d186-7c4c-4895-b044-bb844f66b8f4,Googlen käyttäjä,Really good svellus,5,14-04-2017,1.1.145,1
823,5da755c9-6183-4e8c-b3ae-d169e585fb10,Googlen käyttäjä,Valuable and good application,5,10-04-2017,1.1.145,1
824,e89eedd2-0cb5-4a01-b296-7a8465d902c8,Googlen käyttäjä,Downloading took 3 hours on Honor 7 Lite,5,10-04-2017,1.1.145,1
825,6109f80a-24ec-4337-8139-dc32c2ebcbe2,Googlen käyttäjä,"Ope said that you have to install it, because if you forget the address, the application tells 112.",2,09-04-2017,1.1.145,-1
826,dfb5d9e2-7464-4d9d-9b03-d030fbc5cd38,Googlen käyttäjä,Nice ,5,07-04-2017,1.1.145,1
827,40a72ca8-0202-4057-969b-ad472029e197,Googlen käyttäjä,I don't know what went wrong when the first two calls just stuck and you couldn't stop them. The third went through the queue but was cut off. The fourth one was already told about it. Is it normal that in dual-sim phones you can't choose which card to call?,5,03-04-2017,1.1.145,-1
828,58b13b66-1e31-4e64-a2c7-ad3b17c4bfbc,Googlen käyttäjä,Ok,3,02-04-2017,1.1.145,1
829,743115d7-ec7b-495f-8396-d18d382e7ad2,Googlen käyttäjä,Important for us Finns,4,31-03-2017,1.1.145,1
830,d3a67974-b8aa-4679-acaf-91db3be756db,Googlen käyttäjä,It probably doesn't affect anything if you insert the phone number already?,5,30-03-2017,1.1.145,1
831,40942371-f57d-4669-beb8-bb874d4916cd,Googlen käyttäjä,Enough 🤔,5,29-03-2017,1.1.145,0
832,6a6a7f04-9448-4837-9dce-b8f2fa0e1cb1,Googlen käyttäjä,Important and therefore okay,5,20-03-2017,1.1.145,1
833,8b6e6c7e-54c1-4e84-996c-4b506dcf4709,Googlen käyttäjä,It's just really good.,3,19-03-2017,1.1.145,1
834,72583a7a-8665-41f7-96f2-70d0c7ef4dd0,Googlen käyttäjä,Sad ,5,16-03-2017,1.1.145,-1
835,c2d0a5e2-407e-4f6d-bef8-19c9c2d9a35a,Googlen käyttäjä,Can download,1,15-03-2017,1.1.145,0
836,eebcd8c7-01b4-4aee-bfe3-9935c15eefa9,Googlen käyttäjä,Really good.,5,15-03-2017,1.1.145,1
837,5604b56f-c848-4a64-a115-8a27ac1c06c1,Googlen käyttäjä,Downloads slowly and despite numerous attempts it won't load,5,14-03-2017,1.1.145,0
838,1998fdbe-ccc6-4a7d-a10e-605ce3250893,Googlen käyttäjä,I thank you for making this app,2,13-03-2017,1.1.145,1
839,377e0cc8-3628-4624-a5bc-cc86cd826681,Googlen käyttäjä,Really useful,5,13-03-2017,1.1.145,1
840,dce4a11f-67ad-465c-88ed-785eec45e5c1,Googlen käyttäjä,Mr Chief Constable ;),5,11-03-2017,1.1.145,1
841,c8254c37-b141-4f2a-8a41-5c2dbb74f081,Googlen käyttäjä,Great app for emergency situations!!!,5,10-03-2017,1.1.145,1
842,670857bc-f6ad-4d55-ba74-0bdd76ef1e1d,Googlen käyttäjä,Yay it won't die,5,01-03-2017,1.1.145,1
843,edcab34b-e9f0-4eb1-b814-47b3f7e5a90e,Googlen käyttäjä,"Is there any way to get this on the lock screen? In an emergency, the first thing to do is unlock the phone and then you can call. And can the call be heard through the speaker if CPR instructions are given at the same time?",5,27-02-2017,1.1.145,-1
844,85a81cb8-6ce7-456a-899b-f2d96c33140d,Googlen käyttäjä,Good idea,3,27-02-2017,1.1.145,1
845,0aa4de1f-ce47-4075-8a94-b7d11cf3dc1b,Googlen käyttäjä,It's really safe😐,5,24-02-2017,1.1.145,1
846,678a5447-27a2-4172-bb25-2474256c67cf,Googlen käyttäjä,"Does calling/location work even if there is no SIM card? That is, would you be able to leave, for example, an emergency reserve for the child in case something happens?",5,23-02-2017,1.1.145,-1
847,ee994be9-5dec-4f0d-a268-d7ad86f03bbb,Googlen käyttäjä,Perfect for us,3,20-02-2017,1.1.145,1
848,44b692e3-53fd-4a5c-81b6-2fe927f9cebd,Googlen käyttäjä,A test opportunity would be good. I've made 2 emergency calls and the emergency center didn't see my location either time even though it was shown on the screen.,5,15-02-2017,1.1.145,1
849,663a91ce-f941-4a13-85a7-156306d54531,Googlen käyttäjä,Hopefully it will work in real time,4,14-02-2017,1.1.145,1
850,9d795153-8c59-4a82-9b5b-5bb0e6e410d6,Googlen käyttäjä,Iiii,5,10-02-2017,1.1.145,0
851,3628c05f-331c-4df1-b4e3-b5aab25d8649,Googlen käyttäjä,good thing,1,25-01-2017,1.1.145,1
852,6d21d4f4-a5b0-4c44-b938-2a3fc84a3a7d,Googlen käyttäjä,Widget and bypassing the lock page would be a good feature. Cf. ICE apps.,5,19-01-2017,1.1.145,1
